id,device_id,product_name,product_sku,category_name,amount,status,card_number,cvv,created_at,happened_at
187.0,179.0,Curae Phasellus,3770009015233.0,pede,972.0,cancelled,484423 282364 7234,242.0,2022-10-16 09:32:15,2022-11-21 10:45:30
188.0,49.0,Nunc mauris,3770009015048.0,ornare,727.0,accepted,6334184324569580.0,583.0,2022-12-30 06:05:28,2022-07-22 11:46:17
189.0,148.0,velit. Sed,3770009015235.0,imperdiet,942.0,accepted,633110 8754866466,499.0,2022-12-16 03:59:55,2023-02-27 04:17:18
190.0,195.0,ante blandit,3770009015043.0,Nunc,939.0,refused,6709652635441777125,480.0,2023-02-18 07:26:50,2022-09-11 12:30:46
191.0,33.0,et netus,3770009015075.0,nascetur,948.0,cancelled,346846441749720.0,810.0,2022-11-05 03:44:22,2023-01-05 04:20:05
192.0,17.0,velit eu,v3770009015028,adipiscing,614.0,accepted,490524 4471426759,943.0,2023-02-09 06:45:16,2022-09-27 09:55:04
193.0,64.0,commodo auctor,3770009015052.0,ut,344.0,cancelled,6759742563852681445,297.0,2022-12-12 03:16:54,2022-03-05 03:20:20
194.0,190.0,"fringilla, porttitor",3770009015050.0,nisi,357.0,accepted,2014 693175 86465,368.0,2022-11-25 03:50:27,2022-07-02 11:13:23
195.0,102.0,quis urna.,3770009015044.0,Curabitur,366.0,cancelled,601142 717878 1334,743.0,2023-01-29 05:54:32,2022-08-21 06:34:37
196.0,61.0,"parturient montes,",3770009015043.0,lorem,312.0,refused,5748467139634.0,592.0,2023-02-25 05:03:42,2022-02-07 10:29:08
197.0,39.0,vel quam,3770009015048.0,Phasellus,865.0,refused,4024 0071 5234 2223,931.0,2023-03-01 04:57:21,2022-06-08 10:48:43
198.0,71.0,lorem semper,3770009015004.0,Etiam,746.0,refused,450 81272 27717 483,908.0,2022-12-12 06:32:24,2022-02-15 12:58:17
199.0,14.0,erat vitae,3770009015042.0,In,933.0,accepted,556 31213 54534 680,422.0,2022-12-17 02:23:37,2023-01-07 03:20:41
200.0,14.0,erat neque,3770009015235.0,parturient,680.0,refused,633110 7368957687,500.0,2022-12-11 04:24:42,2022-09-10 12:19:53
201.0,156.0,libero. Donec,3770009015046.0,Nulla,657.0,cancelled,630444 67 4558 5196 312,568.0,2022-12-02 05:52:06,2022-06-17 07:00:28
202.0,172.0,erat nonummy,3770009015235.0,rhoncus.,99.0,cancelled,6759624213241635446,925.0,2022-11-21 06:05:09,2021-11-04 10:20:51
203.0,146.0,cubilia Curae,3770009015172.0,mollis,859.0,refused,6706476764885538,322.0,2023-02-23 04:22:49,2022-12-27 03:47:27
204.0,38.0,Sed nec,3770009015048.0,neque.,628.0,accepted,633110237583861170,487.0,2022-12-16 03:27:35,2022-12-16 07:24:15
205.0,7.0,ipsum. Suspendisse,3770009015043.0,tristique,359.0,accepted,633 37925 97474 345,927.0,2022-10-20 11:03:09,2022-12-28 04:08:34
206.0,26.0,"a, enim.",3770009015048.0,ante,126.0,refused,2014 895574 18112,639.0,2023-02-26 08:15:34,2023-01-23 02:03:51
207.0,103.0,sed turpis,3770009015045.0,magna,560.0,cancelled,6333857396323348,793.0,2023-01-25 11:54:55,2022-05-02 08:17:49
208.0,153.0,elit. Etiam,3770009015044.0,neque.,362.0,refused,2149 643345 85958,377.0,2023-02-16 01:07:56,2022-08-11 06:46:30
209.0,194.0,mollis. Duis,3770009015042.0,iaculis,339.0,accepted,553 15636 94847 745,340.0,2023-02-18 12:47:25,2021-12-21 02:52:19
210.0,136.0,neque non,3770009015048.0,et,847.0,cancelled,6467888859448312,466.0,2022-10-12 11:10:55,2023-02-04 12:33:49
211.0,197.0,"diam nunc,",3770009015074.0,dictum.,975.0,cancelled,305465344647698.0,807.0,2022-10-11 03:03:50,2022-08-02 01:41:11
212.0,132.0,arcu. Sed,3770009015049.0,dis,230.0,accepted,366575519556320.0,707.0,2023-02-09 08:11:19,2023-02-07 02:13:18
213.0,158.0,eu neque,3770009015004.0,Ut,360.0,accepted,633483 65 7296 1962 967,361.0,2022-12-16 02:39:48,2021-10-08 09:24:38
214.0,67.0,"amet, faucibus",3770009015052.0,a,883.0,accepted,6771953511876815977,702.0,2022-10-06 01:30:40,2022-05-31 05:56:45
215.0,148.0,"rutrum non,",3770009015044.0,massa.,198.0,cancelled,676 79754 15374 269,350.0,2023-02-26 03:04:10,2021-12-04 10:07:19
216.0,74.0,Quisque varius.,3770009015073.0,Proin,44.0,refused,6761 1677 3738 6728,123.0,2023-02-08 06:19:54,2022-10-17 07:50:00
217.0,170.0,pretium neque.,3770009015044.0,augue,994.0,accepted,3728 355879 86656,845.0,2023-01-01 05:48:04,2021-10-08 09:40:43
218.0,20.0,ullamcorper. Duis,3770009015074.0,neque,67.0,accepted,471 63757 54631 258,999.0,2023-02-22 01:01:01,2022-09-14 04:57:50
219.0,190.0,inceptos hymenaeos.,3770009015044.0,quis,568.0,accepted,577351672694.0,119.0,2023-02-09 12:48:51,2021-10-10 09:34:15
220.0,156.0,ipsum primis,3770009015050.0,iaculis,262.0,accepted,363646266342413.0,722.0,2022-11-02 03:46:07,2022-05-31 05:21:28
221.0,31.0,"sed, facilisis",3770009015234.0,nisl,454.0,cancelled,57799152499799426,893.0,2023-02-14 06:32:24,2021-10-31 09:34:49
222.0,121.0,Vivamus nisi.,3770009015073.0,"quis,",869.0,cancelled,648 27444 34287 793,806.0,2022-10-04 06:35:46,2022-08-24 01:15:16
223.0,117.0,Aenean gravida,3770009015044.0,mauris,558.0,refused,6442987348465570.0,628.0,2022-12-26 12:48:00,2021-10-18 01:32:23
224.0,46.0,vitae aliquam,3770009015049.0,commodo,979.0,accepted,4508681532725862,902.0,2022-10-03 04:31:42,2021-12-04 12:51:20
225.0,128.0,Nunc pulvinar,v3770009015028,mauris,325.0,refused,2014 624299 52436,931.0,2023-01-20 06:14:02,2022-10-21 06:16:25
226.0,187.0,metus. Vivamus,3770009015075.0,mollis.,208.0,accepted,670623 2263439933,292.0,2022-11-24 01:09:29,2022-09-20 08:34:08
227.0,65.0,malesuada malesuada.,3770009015073.0,nonummy,984.0,accepted,6468499167384196,930.0,2022-10-28 11:39:54,2022-02-18 05:19:56
228.0,44.0,adipiscing elit.,3770009015045.0,Integer,191.0,cancelled,633337 425211 8465,144.0,2022-11-20 01:15:37,2022-07-21 11:24:43
229.0,123.0,convallis ligula.,3770009015050.0,Donec,368.0,refused,531612 4678876134,269.0,2023-01-08 03:29:05,2022-05-09 12:01:57
230.0,71.0,urna. Ut,3770009015235.0,mauris,326.0,cancelled,3053 468832 99549,730.0,2023-01-27 04:46:34,2022-03-13 09:46:36
231.0,151.0,risus. Quisque,3770009015074.0,a,789.0,cancelled,201452391542778.0,627.0,2022-12-27 10:52:08,2022-01-22 07:31:41
232.0,199.0,"lorem, auctor",3770009015045.0,lacus.,205.0,cancelled,6763 4927 6261 7831,989.0,2022-11-19 05:34:17,2022-01-01 05:59:15
233.0,190.0,Quisque tincidunt,3770009015048.0,Etiam,503.0,refused,630481216528.0,214.0,2022-10-01 05:59:20,2021-11-10 11:36:27
234.0,116.0,"cursus et,",3770009015234.0,sit,182.0,cancelled,544 45966 23822 989,361.0,2022-11-10 06:14:05,2022-12-31 04:42:17
235.0,139.0,"aliquam eu,",3770009015235.0,magna,208.0,refused,3476 665672 73852,682.0,2022-10-20 10:16:21,2022-03-26 12:10:11
236.0,116.0,"mattis ornare,",3770009015045.0,Donec,44.0,accepted,3688 272922 44725,505.0,2023-02-28 09:08:32,2022-08-06 03:07:23
237.0,30.0,tincidunt pede,3770009015073.0,Nunc,533.0,refused,4917829597651540.0,667.0,2022-10-16 02:31:39,2022-09-08 05:42:07
238.0,132.0,nunc. In,3770009015050.0,ac,563.0,refused,361266785825269.0,255.0,2022-12-22 01:46:14,2022-09-29 12:58:01
239.0,139.0,sem ut,3770009015235.0,quis,161.0,cancelled,6709373564285570.0,706.0,2023-01-05 08:38:46,2021-11-09 06:46:01
240.0,16.0,Ut semper,3770009015048.0,est,714.0,accepted,362475543353691.0,129.0,2023-01-05 10:38:05,2021-11-19 05:50:27
241.0,179.0,scelerisque neque,3770009015049.0,massa.,649.0,refused,6767449552178943190,200.0,2023-02-13 12:39:38,2022-09-26 10:52:03
242.0,134.0,lobortis quam,3770009015235.0,leo.,56.0,refused,6771 4822 7582 9544,300.0,2022-12-28 08:18:39,2022-12-26 02:04:14
243.0,57.0,"vel, vulputate",3770009015074.0,"in,",971.0,accepted,214937431636650.0,676.0,2022-10-15 01:53:41,2022-05-17 03:24:40
244.0,149.0,at lacus.,3770009015042.0,nisl.,37.0,refused,677181 233526 5372,714.0,2022-10-13 10:16:00,2022-03-13 10:38:06
245.0,66.0,"pellentesque, tellus",3770009015045.0,et,542.0,cancelled,67716645265488827,956.0,2023-02-18 05:41:03,2022-08-31 11:56:35
246.0,86.0,sapien. Cras,3770009015050.0,semper,194.0,refused,367272253276146.0,515.0,2022-11-26 04:04:38,2022-08-05 10:49:10
247.0,38.0,est ac,v3770009015028,"dui,",537.0,refused,3034 293272 64295,848.0,2023-02-12 04:42:32,2022-08-27 04:36:17
248.0,46.0,"congue a,",3770009015172.0,"est,",551.0,accepted,3054 583678 87762,669.0,2022-12-03 05:11:11,2021-10-17 03:57:08
249.0,176.0,ipsum leo,3770009015042.0,malesuada,728.0,cancelled,365467363847321.0,137.0,2022-11-23 11:17:40,2022-06-19 08:50:14
250.0,143.0,cubilia Curae,3770009015234.0,morbi,822.0,accepted,527 23644 87247 984,655.0,2023-02-20 06:29:06,2022-01-13 12:09:46
251.0,114.0,Mauris blandit,3770009015172.0,scelerisque,532.0,cancelled,6304926638879865677,467.0,2023-02-14 07:42:57,2023-01-15 04:16:38
252.0,146.0,dolor vitae,3770009015050.0,ipsum,324.0,cancelled,676714 321984 4827,492.0,2023-02-03 08:26:25,2022-08-10 11:10:03
253.0,29.0,tellus eu,v3770009015028,malesuada,84.0,accepted,490327 66 2833 5288 551,493.0,2022-10-26 03:41:38,2022-06-24 10:23:57
254.0,131.0,nonummy ultricies,3770009015046.0,nulla,947.0,cancelled,6334476545843527997,759.0,2022-10-22 09:42:35,2022-08-07 08:35:53
255.0,25.0,"sed, sapien.",3770009015049.0,nisl.,315.0,accepted,601174 826962 8716,767.0,2022-10-22 03:59:21,2022-10-22 09:15:45
256.0,174.0,ridiculus mus.,3770009015234.0,congue,882.0,accepted,493649572543542724,791.0,2022-12-28 02:59:14,2022-12-26 02:35:41
257.0,39.0,"tempor lorem,",3770009015046.0,amet,838.0,cancelled,369324158545436.0,452.0,2023-02-10 08:35:43,2021-12-16 02:08:51
258.0,69.0,sapien. Nunc,3770009015051.0,enim,546.0,cancelled,343882147531487.0,334.0,2023-01-28 08:57:42,2022-01-02 03:59:33
259.0,91.0,vel pede,3770009015074.0,ac,69.0,refused,601 13352 34377 981,618.0,2023-02-28 03:04:06,2022-01-15 12:31:47
260.0,192.0,dapibus gravida.,v3770009015028,est,204.0,refused,361565582781660.0,963.0,2022-11-14 12:20:11,2023-02-24 05:53:28
261.0,181.0,"ornare, elit",3770009015172.0,odio.,41.0,cancelled,567934 541572 5869,662.0,2023-02-27 08:29:58,2023-01-05 02:47:33
262.0,106.0,"quis, pede.",3770009015051.0,dolor,736.0,cancelled,305342773466124.0,659.0,2022-11-03 01:09:18,2022-03-03 08:46:29
263.0,7.0,et tristique,v3770009015028,scelerisque,356.0,accepted,3698 282375 86252,396.0,2023-02-13 08:02:49,2022-04-29 07:12:03
264.0,96.0,diam vel,3770009015073.0,parturient,820.0,accepted,3033 776897 77786,379.0,2023-01-11 06:26:59,2023-02-28 01:49:29
265.0,15.0,dis parturient,3770009015052.0,sed,721.0,cancelled,564182 712598 4980,422.0,2023-02-27 12:12:20,2022-10-14 10:32:30
266.0,10.0,leo. Vivamus,3770009015073.0,amet,669.0,accepted,201423989778637.0,878.0,2023-01-02 08:57:36,2022-04-02 12:25:49
267.0,26.0,magna. Suspendisse,3770009015004.0,ante,877.0,cancelled,6761934642723349,865.0,2022-11-15 02:49:09,2022-06-01 09:06:47
268.0,58.0,justo. Praesent,3770009015044.0,cursus,218.0,cancelled,63048646166752418,473.0,2022-10-12 09:25:32,2022-12-19 07:43:38
269.0,28.0,accumsan laoreet,v3770009015028,morbi,911.0,cancelled,5778 852226 3154,203.0,2023-02-18 02:44:25,2021-10-29 08:06:17
270.0,27.0,"posuere, enim",3770009015049.0,Donec,933.0,cancelled,455638 656763 9845,179.0,2023-02-22 02:08:37,2022-03-24 03:03:24
271.0,146.0,gravida sagittis.,3770009015234.0,ultrices,682.0,cancelled,554 66749 87489 625,440.0,2022-10-04 09:47:34,2022-04-08 06:03:32
272.0,2.0,"semper, dui",3770009015043.0,metus,810.0,accepted,646373 496542 5816,308.0,2022-11-16 01:28:14,2021-12-01 07:28:53
273.0,187.0,egestas hendrerit,3770009015052.0,dolor,363.0,refused,4929 5928 8886 8936,295.0,2022-10-31 11:12:05,2021-10-21 03:37:27
274.0,159.0,Donec egestas.,3770009015050.0,molestie,829.0,refused,484482 894685 9398,214.0,2022-11-24 04:51:52,2022-04-21 09:16:35
275.0,88.0,sem mollis,3770009015235.0,et,191.0,refused,2149 897376 73374,916.0,2023-02-11 04:37:50,2022-09-28 02:27:47
276.0,4.0,gravida mauris,3770009015051.0,tempor,439.0,accepted,4539 8459 9761 1445,562.0,2023-01-21 09:42:06,2021-10-17 02:12:33
277.0,76.0,et magnis,3770009015043.0,orci.,454.0,accepted,545 77713 28882 836,468.0,2022-10-27 09:48:45,2022-07-20 04:34:28
278.0,14.0,orci sem,3770009015045.0,"congue,",293.0,refused,5038 1243 1552 9861,220.0,2022-11-02 08:33:44,2021-10-06 02:12:28
279.0,183.0,Donec tincidunt.,3770009015042.0,nulla.,461.0,refused,6594 7727 6262 7673,507.0,2023-01-24 05:22:24,2022-07-30 08:30:59
280.0,154.0,nunc risus,3770009015234.0,diam,685.0,cancelled,3734 527478 23388,860.0,2022-12-14 02:21:10,2022-10-20 01:27:02
281.0,148.0,quis massa.,3770009015046.0,auctor,671.0,refused,2014 665737 82697,397.0,2023-02-06 04:12:43,2022-10-07 10:55:47
282.0,153.0,"mollis dui,",3770009015004.0,quis,641.0,cancelled,417500 766462 8488,990.0,2022-10-31 03:40:18,2022-12-01 10:23:47
283.0,158.0,ut aliquam,3770009015051.0,Donec,53.0,cancelled,4556733443353.0,448.0,2022-12-21 08:13:17,2021-12-22 02:54:33
284.0,93.0,senectus et,v3770009015028,"non,",284.0,refused,300134225455341.0,187.0,2022-11-19 05:25:33,2022-09-10 08:52:41
285.0,177.0,amet ornare,3770009015075.0,Sed,549.0,accepted,6333688833625858,164.0,2022-11-16 09:54:19,2022-11-16 03:15:24
286.0,172.0,"hendrerit a,",3770009015172.0,adipiscing,793.0,accepted,67099644367766468,211.0,2022-10-31 10:13:43,2022-03-19 04:33:57
287.0,52.0,et tristique,v3770009015028,urna,66.0,cancelled,633459 879746 8642,156.0,2022-11-26 10:07:18,2022-07-30 11:04:09
288.0,149.0,"vitae, posuere",3770009015043.0,ipsum,506.0,refused,676735 43 5568 1656 777,541.0,2023-02-16 12:20:03,2023-01-02 01:00:57
289.0,191.0,et netus,3770009015045.0,ipsum.,339.0,cancelled,4539 358 34 5426,575.0,2023-02-21 06:21:55,2022-01-20 09:57:47
290.0,15.0,auctor. Mauris,v3770009015028,ipsum,491.0,accepted,375788687778167.0,153.0,2023-02-21 05:19:19,2022-04-21 08:50:03
291.0,141.0,Cras vulputate,3770009015052.0,"eu,",468.0,refused,648 87379 32672 387,444.0,2022-11-30 12:50:28,2022-06-06 03:00:33
292.0,30.0,semper auctor.,3770009015046.0,taciti,317.0,cancelled,6334 2482 4592 6524,155.0,2022-10-30 07:29:38,2021-10-12 01:57:27
293.0,136.0,"iaculis enim,",3770009015044.0,dapibus,926.0,cancelled,3669 373766 11731,588.0,2022-10-22 03:00:44,2023-01-31 08:58:13
294.0,195.0,volutpat. Nulla,3770009015046.0,iaculis,990.0,accepted,3716 471639 64663,504.0,2022-11-19 07:41:13,2022-09-18 10:18:08
295.0,178.0,"nostra, per",3770009015045.0,ac,328.0,refused,201446478734357.0,704.0,2022-12-10 05:14:44,2021-11-08 07:16:20
296.0,17.0,amet nulla.,3770009015172.0,"mauris,",975.0,accepted,4024007129265.0,178.0,2022-12-06 12:03:47,2022-07-18 07:44:38
297.0,155.0,"quis, tristique",3770009015004.0,Morbi,854.0,cancelled,6762141725833.0,231.0,2023-02-19 02:49:12,2023-02-05 03:25:25
298.0,71.0,tempor bibendum.,3770009015235.0,nibh.,153.0,accepted,4929537433288833,937.0,2022-10-23 02:41:54,2023-01-12 10:24:48
299.0,4.0,dolor sit,3770009015048.0,sapien.,699.0,refused,5733464381324427,740.0,2022-11-01 11:16:29,2022-12-29 07:35:06
300.0,176.0,orci tincidunt,3770009015234.0,mi,690.0,accepted,4913 6285 4266 7781,342.0,2023-02-08 05:57:37,2022-07-20 01:48:44
301.0,183.0,risus a,3770009015049.0,nibh,116.0,accepted,491338 452679 7786,700.0,2022-11-17 09:22:32,2022-06-21 12:46:40
302.0,197.0,sit amet,3770009015075.0,augue,763.0,cancelled,6304 516 69 5588,345.0,2023-01-21 09:46:52,2022-07-03 04:29:28
303.0,38.0,Duis dignissim,3770009015172.0,fringilla,791.0,cancelled,539763 1257754856,557.0,2022-11-17 06:58:26,2022-05-05 02:23:46
304.0,123.0,fringilla mi,3770009015043.0,in,455.0,refused,6334478644696226373,462.0,2023-02-12 11:34:12,2022-09-10 07:26:10
305.0,94.0,massa. Integer,3770009015050.0,semper,382.0,cancelled,342455384952764.0,804.0,2023-02-14 02:21:42,2022-04-05 10:48:47
306.0,146.0,velit. Sed,3770009015048.0,nonummy.,872.0,cancelled,214962335633421.0,861.0,2023-02-12 03:10:46,2023-01-18 12:41:44
307.0,74.0,nec tempus,3770009015052.0,"sem,",177.0,accepted,417500 8685942734,947.0,2022-10-28 06:22:57,2022-10-10 07:04:33
308.0,44.0,ornare sagittis,3770009015044.0,enim,10.0,refused,676 78585 84892 693,760.0,2023-02-24 09:49:52,2022-03-28 04:41:17
309.0,173.0,massa. Quisque,3770009015075.0,In,570.0,refused,374657874642463.0,604.0,2022-11-24 03:31:58,2022-07-18 07:02:36
310.0,82.0,dictum. Proin,3770009015052.0,tempor,151.0,cancelled,344378328254642.0,879.0,2022-11-01 02:02:35,2022-06-22 06:55:38
311.0,112.0,enim nec,3770009015052.0,egestas,621.0,cancelled,374231357883364.0,751.0,2023-02-23 04:06:28,2022-08-11 04:59:07
312.0,168.0,quis diam.,3770009015047.0,"orci,",122.0,refused,471632 648284 2220,964.0,2023-01-31 04:02:08,2022-12-20 11:37:09
313.0,35.0,luctus lobortis.,3770009015075.0,Cras,989.0,accepted,503847842426158339,494.0,2022-11-29 01:13:05,2022-10-11 07:52:42
314.0,48.0,natoque penatibus,3770009015073.0,consequat,590.0,refused,4539 4927 2285 7421,323.0,2022-10-31 06:22:46,2022-09-09 06:39:22
315.0,13.0,metus. Aliquam,3770009015074.0,"orci,",460.0,cancelled,2149 757856 77573,984.0,2022-10-12 09:41:12,2022-01-22 10:55:07
316.0,93.0,sociosqu ad,3770009015044.0,quam,301.0,accepted,601 14789 24341 774,143.0,2023-02-19 04:35:49,2022-12-21 11:40:25
317.0,187.0,Aliquam adipiscing,3770009015042.0,molestie,347.0,cancelled,3056 342717 43925,569.0,2023-01-08 06:19:55,2021-10-03 01:40:12
318.0,78.0,dolor. Nulla,3770009015052.0,"non,",934.0,cancelled,4905867351286933964,868.0,2022-12-28 11:23:06,2022-12-26 03:30:02
319.0,172.0,"montes, nascetur",3770009015049.0,vel,412.0,cancelled,3625 617247 88647,301.0,2023-02-07 09:35:37,2023-01-10 10:12:45
320.0,117.0,Phasellus elit,3770009015234.0,sit,66.0,cancelled,346429265124260.0,567.0,2023-02-13 04:58:37,2022-06-27 06:36:08
321.0,184.0,Donec consectetuer,3770009015052.0,enim.,705.0,cancelled,2149 865691 44243,721.0,2022-11-08 11:21:10,2022-12-31 07:45:59
322.0,108.0,enim nisl,3770009015048.0,"ante,",47.0,refused,4716 3349 4684 5292,272.0,2022-10-09 01:07:52,2021-10-21 05:05:25
323.0,189.0,"a, magna.",3770009015052.0,Nullam,770.0,refused,548 54443 57536 642,846.0,2022-11-11 07:19:31,2022-09-04 12:06:14
324.0,58.0,ante blandit,3770009015235.0,condimentum.,85.0,cancelled,659657 338147 6734,734.0,2022-12-08 09:54:31,2023-01-21 04:23:47
325.0,44.0,justo nec,3770009015233.0,Cum,933.0,cancelled,647478 8173855492,885.0,2023-01-06 05:36:04,2022-12-31 11:30:40
326.0,140.0,luctus et,3770009015004.0,gravida,215.0,refused,490 51832 84655 131,402.0,2023-01-22 05:00:08,2021-10-06 12:17:05
327.0,152.0,ipsum. Suspendisse,3770009015073.0,mi,201.0,cancelled,490 58484 22135 820,364.0,2022-11-24 03:08:12,2023-01-28 09:51:27
328.0,180.0,pharetra nibh.,3770009015233.0,odio,65.0,cancelled,303498187722775.0,219.0,2022-12-26 10:18:21,2022-09-28 04:53:08
329.0,96.0,risus. Nunc,3770009015052.0,dolor.,927.0,cancelled,4911588782663621,617.0,2022-11-21 09:15:08,2022-09-29 11:57:25
330.0,36.0,"dolor, nonummy",3770009015172.0,nonummy,196.0,refused,4916678187832460.0,389.0,2023-01-05 12:21:29,2022-12-09 05:37:44
331.0,164.0,ipsum. Suspendisse,3770009015074.0,Cras,415.0,cancelled,4532762256474281,437.0,2022-11-12 01:23:49,2022-10-11 03:58:58
332.0,168.0,interdum enim,3770009015233.0,in,68.0,cancelled,372865587458760.0,863.0,2023-01-07 05:34:21,2022-12-03 11:41:40
333.0,20.0,magna a,3770009015172.0,Donec,904.0,refused,670653433745567814,562.0,2022-11-04 11:01:59,2021-10-04 08:12:06
334.0,98.0,"faucibus ut,",3770009015004.0,volutpat,649.0,refused,6334 7433 6843 5675,725.0,2023-02-24 03:15:37,2023-01-13 09:20:46
335.0,80.0,ligula. Aenean,3770009015048.0,Suspendisse,908.0,accepted,511 94638 65243 834,405.0,2022-12-26 12:16:55,2023-01-28 06:24:08
336.0,56.0,ac sem,3770009015235.0,ac,917.0,refused,647965 627772 3442,581.0,2022-11-02 09:07:41,2022-10-02 02:47:08
337.0,64.0,malesuada fames,3770009015050.0,ridiculus,204.0,refused,633 43533 73296 870,600.0,2023-01-27 08:49:29,2022-11-04 04:53:20
338.0,44.0,"posuere vulputate,",3770009015172.0,lorem.,997.0,accepted,630 47214 88712 278,533.0,2022-10-13 01:47:16,2022-06-08 02:09:03
339.0,27.0,metus vitae,3770009015049.0,erat,695.0,refused,4716844455117248,601.0,2022-10-04 03:09:14,2022-08-27 09:27:58
340.0,145.0,Mauris quis,3770009015050.0,"est,",403.0,accepted,6759796825258878676,633.0,2022-11-24 01:01:36,2023-02-14 05:37:00
341.0,68.0,erat semper,v3770009015028,vitae,741.0,accepted,4118 7778 9243 2487,351.0,2022-10-04 07:22:24,2023-02-13 10:18:20
342.0,165.0,neque non,3770009015075.0,enim.,278.0,refused,3009 947281 84429,968.0,2022-11-30 10:42:01,2022-07-04 09:38:52
343.0,103.0,pharetra nibh.,3770009015049.0,pede.,919.0,refused,541736 1891247556,251.0,2022-10-09 08:59:59,2022-10-30 12:12:05
344.0,161.0,tellus faucibus,3770009015234.0,adipiscing,660.0,cancelled,676745 2523257620,435.0,2023-02-09 10:25:53,2022-11-08 11:51:34
345.0,42.0,tincidunt aliquam,3770009015172.0,varius,261.0,refused,4903254676228447251,755.0,2022-11-25 07:51:33,2022-04-19 01:59:15
346.0,105.0,"odio, auctor",3770009015045.0,Phasellus,11.0,refused,6304 5352 2625 8679,235.0,2023-02-09 03:37:42,2022-03-19 12:42:15
347.0,117.0,"lorem, vehicula",3770009015073.0,neque.,836.0,cancelled,630491 6691814974,457.0,2023-02-26 12:19:29,2022-02-13 05:34:03
348.0,133.0,risus a,3770009015048.0,molestie,305.0,cancelled,493688 4863851966,972.0,2022-11-18 03:28:11,2021-10-22 10:42:56
349.0,126.0,"malesuada ut,",3770009015049.0,"ante,",869.0,refused,3692 516534 47547,213.0,2023-01-19 07:42:51,2022-09-30 06:38:53
350.0,13.0,ligula. Aenean,3770009015004.0,"eget,",651.0,refused,5893 563626 64914,570.0,2022-10-22 12:57:02,2023-01-29 06:30:59
351.0,74.0,quis urna.,3770009015048.0,nulla,133.0,accepted,4175 0038 3229 4311,443.0,2022-12-22 03:44:15,2022-02-28 03:15:31
352.0,128.0,cursus. Nunc,3770009015234.0,"nec,",479.0,refused,677138 3564858659,820.0,2022-12-08 09:39:22,2022-05-17 06:06:37
353.0,183.0,"nonummy ut,",3770009015048.0,odio,180.0,cancelled,670622 4952588831,272.0,2023-02-06 07:31:17,2022-12-06 03:17:47
